Date,Sku,Orders
11.18.2020,53031,1
11.18.2020,123987,4
11.18.2020,158972,1
11.18.2020,251042,1
11.18.2020,251043,2
11.18.2020,251045,1
11.18.2020,251046,1
11.18.2020,251047,1
11.18.2020,251048,2
11.18.2020,284296,1
11.18.2020,284298,1
11.18.2020,429609,4
11.18.2020,429611,1
11.18.2020,429614,2
11.18.2020,429616,3
11.18.2020,429631,5
11.18.2020,429633,3
11.18.2020,429635,16
11.18.2020,429638,10
11.18.2020,452455,5
11.18.2020,452459,1
11.18.2020,452460,1
11.18.2020,452592,1
11.18.2020,452594,1
11.18.2020,452601,2
11.18.2020,452603,1
11.18.2020,452606,1
11.18.2020,452610,1
11.18.2020,452616,3
11.18.2020,463300,1
11.18.2020,463301,1
11.18.2020,478192,1
11.18.2020,483378,1
11.18.2020,485755,1
11.18.2020,503643,3
11.18.2020,503645,1
11.18.2020,503647,1
11.18.2020,503649,1
11.18.2020,503663,1
11.18.2020,503664,1
11.18.2020,503666,1
11.18.2020,503668,1
11.18.2020,503669,1
11.18.2020,503673,1
11.18.2020,506485,1
11.18.2020,506486,1
11.18.2020,527950,1
11.18.2020,555122,1
11.18.2020,1186332,1
11.19.2020,25349,1
11.19.2020,26554,1
11.19.2020,83101,1
11.19.2020,117099,1
11.19.2020,117101,1
11.19.2020,117106,1
11.19.2020,411573,1
11.19.2020,429611,1
11.19.2020,452598,1
11.19.2020,452600,1
11.19.2020,483386,1
11.19.2020,485755,1
11.19.2020,492318,1
11.19.2020,521309,1
11.19.2020,521321,1
11.19.2020,555115,1
11.19.2020,555119,1
11.19.2020,1184938,1
11.19.2020,1185493,1
11.19.2020,30187,1
11.19.2020,47197,2
11.19.2020,120716,1
11.19.2020,123987,2
11.19.2020,158972,1
11.19.2020,396395,1
11.19.2020,429609,5
11.19.2020,429611,4
11.19.2020,429614,1
11.19.2020,429616,3
11.19.2020,429631,2
11.19.2020,429633,3
11.19.2020,429635,5
11.19.2020,429638,5
11.19.2020,452455,2
11.19.2020,452592,3
11.19.2020,452593,2
11.19.2020,452594,3
11.19.2020,452601,3
11.19.2020,452602,1
11.19.2020,452603,2
11.19.2020,452616,3
11.19.2020,452617,2
11.19.2020,483376,1
11.19.2020,483378,2
11.19.2020,483383,1
11.19.2020,483388,1
11.19.2020,483392,1
11.19.2020,500224,2
11.19.2020,502237,1
11.19.2020,503643,1
11.19.2020,503645,1
11.19.2020,503647,1
11.19.2020,503650,1
11.19.2020,503664,1
11.19.2020,503668,2
11.19.2020,1185714,1
11.19.2020,1186332,1
11.19.2020,1186335,1
11.20.2020,117070,1
11.20.2020,117099,1
11.20.2020,434025,1
11.20.2020,445935,1
11.20.2020,452499,1
11.20.2020,469913,1
11.20.2020,510016,1
11.20.2020,520807,1
11.20.2020,555127,1
11.20.2020,1185711,1
11.20.2020,1185714,1
11.20.2020,1295441,1
11.20.2020,1356101,1
11.20.2020,13909,2
11.20.2020,16067,1
11.20.2020,16991,1
11.20.2020,19207,1
11.20.2020,22213,4
11.20.2020,30187,4
11.20.2020,30529,1
11.20.2020,30594,1
11.20.2020,30852,1
11.20.2020,35926,1
11.20.2020,43621,2
11.20.2020,45038,1
11.20.2020,47197,2
11.20.2020,118222,1
11.20.2020,119257,1
11.20.2020,120716,1
11.20.2020,120719,1
11.20.2020,125456,1
11.20.2020,429609,6
11.20.2020,429611,4
11.20.2020,429614,4
11.20.2020,429616,1
11.20.2020,429631,5
11.20.2020,429633,5
11.20.2020,429635,6
11.20.2020,429638,6
11.20.2020,441372,1
11.20.2020,452455,2
11.20.2020,452457,1
11.20.2020,452592,3
11.20.2020,452601,1
11.20.2020,452602,1
11.20.2020,452611,1
11.20.2020,452613,1
11.20.2020,452616,6
11.20.2020,452617,1
11.20.2020,478192,1
11.20.2020,483378,1
11.20.2020,485755,2
11.20.2020,500224,3
11.20.2020,500225,2
11.20.2020,500226,2
11.20.2020,500227,2
11.20.2020,503649,1
11.20.2020,503668,2
11.23.2020,82668,1
11.23.2020,469913,1
11.23.2020,555115,1
11.23.2020,555127,1
11.23.2020,1185711,1
11.23.2020,22213,1
11.23.2020,22781,1
11.23.2020,26778,1
11.23.2020,30187,5
11.23.2020,30533,1
11.23.2020,43213,1
11.23.2020,53030,1
11.23.2020,82668,1
11.23.2020,123987,2
11.23.2020,291942,1
11.23.2020,291946,1
11.23.2020,396395,1
11.23.2020,429609,3
11.23.2020,429611,2
11.23.2020,429614,2
11.23.2020,429616,8
11.23.2020,429631,5
11.23.2020,429633,3
11.23.2020,429635,11
11.23.2020,429638,1
11.23.2020,441372,3
11.23.2020,452454,3
11.23.2020,452455,2
11.23.2020,452457,1
11.23.2020,452588,1
11.23.2020,452595,1
11.23.2020,452601,2
11.23.2020,452603,1
11.23.2020,452606,1
11.23.2020,452612,1
11.23.2020,452616,4
11.23.2020,478192,1
11.23.2020,483375,1
11.23.2020,483380,2
11.23.2020,483385,1
11.23.2020,500224,3
11.23.2020,500225,1
11.23.2020,500227,1
11.23.2020,503643,1
11.23.2020,503645,1
11.23.2020,503647,1
11.23.2020,503648,1
11.23.2020,503649,1
11.23.2020,503669,1
11.23.2020,506486,2
11.23.2020,1185714,1
11.23.2020,1186333,1
11.24.2020,22213,1
11.24.2020,35276,1
11.24.2020,53008,2
11.24.2020,119250,1
11.24.2020,131437,1
11.24.2020,312590,1
11.24.2020,429616,1
11.24.2020,445935,1
11.24.2020,452497,1
11.24.2020,452507,1
11.24.2020,492318,2
11.24.2020,521308,1
11.24.2020,555127,1
11.24.2020,1185466,1
11.24.2020,1185707,1
11.24.2020,1295433,1
11.24.2020,16991,1
11.24.2020,22213,5
11.24.2020,28187,1
11.24.2020,30187,1
11.24.2020,43213,1
11.24.2020,53003,1
11.24.2020,53030,1
11.24.2020,53031,1
11.24.2020,117066,1
11.24.2020,117110,1
11.24.2020,123987,4
11.24.2020,158972,1
11.24.2020,396395,1
11.24.2020,429609,1
11.24.2020,429611,2
11.24.2020,429614,2
11.24.2020,429616,2
11.24.2020,429631,7
11.24.2020,429633,3
11.24.2020,429635,4
11.24.2020,441372,3
11.24.2020,452454,4
11.24.2020,452455,5
11.24.2020,452457,2
11.24.2020,452459,1
11.24.2020,452592,1
11.24.2020,452594,2
11.24.2020,452609,1
11.24.2020,452616,1
11.24.2020,492318,8
11.24.2020,500224,2
11.24.2020,500225,1
11.24.2020,500226,1
11.24.2020,500227,1
11.24.2020,503647,1
11.24.2020,503649,2
11.24.2020,503663,1
11.24.2020,503664,1
11.24.2020,503669,1
11.24.2020,503670,1
11.24.2020,506485,1
11.24.2020,506486,2
11.24.2020,527950,1
11.24.2020,1185534,3
11.24.2020,1185535,1
11.24.2020,1185714,2
11.24.2020,1185716,2
11.24.2020,1186332,2
11.24.2020,1186334,2
11.24.2020,1186335,2
11.25.2020,22123,1
11.25.2020,26211,1
11.25.2020,26868,1
11.25.2020,28194,1
11.25.2020,30482,1
11.25.2020,31359,1
11.25.2020,31360,1
11.25.2020,31403,1
11.25.2020,116965,2
11.25.2020,117054,1
11.25.2020,117106,2
11.25.2020,282183,1
11.25.2020,291940,1
11.25.2020,291943,1
11.25.2020,291944,1
11.25.2020,503099,1
11.25.2020,555123,1
11.25.2020,1185711,1
11.25.2020,13909,1
11.25.2020,16991,2
11.25.2020,19207,1
11.25.2020,22015,2
11.25.2020,22213,1
11.25.2020,22436,1
11.25.2020,22607,1
11.25.2020,22802,1
11.25.2020,22837,2
11.25.2020,23397,1
11.25.2020,28625,1
11.25.2020,30187,2
11.25.2020,30654,1
11.25.2020,30657,1
11.25.2020,31359,1
11.25.2020,117019,1
11.25.2020,118222,1
11.25.2020,123987,3
11.25.2020,158972,1
11.25.2020,291946,1
11.25.2020,292400,1
11.25.2020,301873,1
11.25.2020,413349,1
11.25.2020,413351,1
11.25.2020,429609,4
11.25.2020,429611,2
11.25.2020,429614,7
11.25.2020,429616,9
11.25.2020,429631,5
11.25.2020,429633,4
11.25.2020,429635,6
11.25.2020,429638,3
11.25.2020,452453,1
11.25.2020,452454,1
11.25.2020,452455,4
11.25.2020,452592,2
11.25.2020,452594,2
11.25.2020,452603,1
11.25.2020,452604,1
11.25.2020,452616,3
11.25.2020,478191,1
11.25.2020,478192,1
11.25.2020,483375,1
11.25.2020,483380,5
11.25.2020,483385,2
11.25.2020,483388,1
11.25.2020,492318,5
11.25.2020,500224,3
11.25.2020,500225,2
11.25.2020,503643,3
11.25.2020,503645,1
11.25.2020,503647,2
11.25.2020,503649,2
11.25.2020,503663,1
11.25.2020,503664,1
11.25.2020,503668,1
11.25.2020,506486,2
11.25.2020,527950,1
11.25.2020,1185716,2
11.25.2020,1186332,1
11.25.2020,1186334,1
11.26.2020,22840,1
11.26.2020,22996,1
11.26.2020,117054,1
11.26.2020,131437,1
11.26.2020,305627,1
11.26.2020,521321,1
11.26.2020,555125,1
11.26.2020,13909,1
11.26.2020,16991,1
11.26.2020,22213,2
11.26.2020,30187,1
11.26.2020,30654,1
11.26.2020,35735,1
11.26.2020,43213,1
11.26.2020,117066,1
11.26.2020,123987,4
11.26.2020,125456,1
11.26.2020,158972,1
11.26.2020,158973,1
11.26.2020,251042,1
11.26.2020,251048,1
11.26.2020,292401,1
11.26.2020,429609,4
11.26.2020,429611,1
11.26.2020,429614,2
11.26.2020,429616,5
11.26.2020,429631,2
11.26.2020,429633,4
11.26.2020,429635,3
11.26.2020,441372,2
11.26.2020,452454,2
11.26.2020,452466,1
11.26.2020,452601,1
11.26.2020,452604,1
11.26.2020,478191,1
11.26.2020,483376,1
11.26.2020,492318,1
11.26.2020,500224,3
11.26.2020,503643,1
11.26.2020,503645,2
11.26.2020,503647,1
11.26.2020,503649,2
11.26.2020,503663,1
11.26.2020,505554,1
11.26.2020,506485,1
11.26.2020,506486,2
11.26.2020,506487,1
11.26.2020,521321,1
11.26.2020,1185714,1
11.26.2020,1185716,1
11.26.2020,1186333,1
11.27.2020,41593,1
11.27.2020,65264,1
11.27.2020,116965,1
11.27.2020,117012,1
11.27.2020,117054,1
11.27.2020,117071,1
11.27.2020,117126,1
11.27.2020,412605,1
11.27.2020,429616,1
11.27.2020,429638,1
11.27.2020,458559,1
11.27.2020,494537,1
11.27.2020,500222,1
11.27.2020,503664,1
11.27.2020,521319,1
11.27.2020,521321,1
11.27.2020,559936,1
11.27.2020,1186332,1
11.27.2020,1186333,1
11.27.2020,1202213,1
11.27.2020,1258138,1
11.27.2020,1258140,1
11.27.2020,1258321,1
11.27.2020,1372172,1
11.27.2020,1372173,1
11.27.2020,1372175,1
11.27.2020,16991,1
11.27.2020,19207,1
11.27.2020,22213,1
11.27.2020,26211,1
11.27.2020,30187,2
11.27.2020,30654,1
11.27.2020,53030,1
11.27.2020,117019,1
11.27.2020,117066,1
11.27.2020,123987,2
11.27.2020,158972,2
11.27.2020,158973,1
11.27.2020,412605,2
11.27.2020,429609,9
11.27.2020,429611,1
11.27.2020,429614,5
11.27.2020,429616,7
11.27.2020,429631,7
11.27.2020,429633,1
11.27.2020,429635,7
11.27.2020,429638,2
11.27.2020,441372,2
11.27.2020,452454,4
11.27.2020,452455,3
11.27.2020,452459,1
11.27.2020,452592,4
11.27.2020,452593,1
11.27.2020,452594,1
11.27.2020,452595,2
11.27.2020,452610,1
11.27.2020,452617,1
11.27.2020,478192,1
11.27.2020,483375,1
11.27.2020,500224,2
11.27.2020,500225,1
11.27.2020,502238,1
11.27.2020,503647,2
11.27.2020,503661,1
11.27.2020,503663,1
11.27.2020,503664,1
11.27.2020,503668,1
11.27.2020,503670,1
11.27.2020,503672,1
11.27.2020,506486,1
11.27.2020,521319,1
11.27.2020,521321,1
11.27.2020,1185716,3
11.27.2020,1186332,2
11.27.2020,1186334,1
11.27.2020,1186335,1
11.30.2020,75114,1
11.30.2020,117054,1
11.30.2020,429635,1
11.30.2020,429638,1
11.30.2020,500223,1
11.30.2020,521307,1
11.30.2020,555127,1
11.30.2020,1185535,1
11.30.2020,16991,1
11.30.2020,22213,2
11.30.2020,22802,2
11.30.2020,23397,2
11.30.2020,30187,6
11.30.2020,53030,1
11.30.2020,117019,1
11.30.2020,120716,2
11.30.2020,123987,1
11.30.2020,158972,1
11.30.2020,158973,1
11.30.2020,292400,1
11.30.2020,429609,5
11.30.2020,429611,2
11.30.2020,429614,2
11.30.2020,429616,3
11.30.2020,429631,3
11.30.2020,429633,4
11.30.2020,429635,8
11.30.2020,429638,12
11.30.2020,441372,1
11.30.2020,452454,2
11.30.2020,452457,1
11.30.2020,452593,1
11.30.2020,452594,1
11.30.2020,452601,2
11.30.2020,452606,1
11.30.2020,500224,3
11.30.2020,500225,1
11.30.2020,503643,1
11.30.2020,503647,1
11.30.2020,503648,2
11.30.2020,503663,2
11.30.2020,503673,1
11.30.2020,527950,1
11.30.2020,1185535,2
11.30.2020,1185537,1
12.01.2020,33629,1
12.01.2020,47197,1
12.01.2020,116965,1
12.01.2020,117012,1
12.01.2020,117016,1
12.01.2020,117054,2
12.01.2020,117106,1
12.01.2020,123046,1
12.01.2020,123987,1
12.01.2020,429609,1
12.01.2020,429638,1
12.01.2020,452455,1
12.01.2020,546917,1
12.01.2020,554306,1
12.01.2020,555127,1
12.01.2020,1185705,1
12.01.2020,1185707,1
12.01.2020,1295441,1
12.01.2020,13909,1
12.01.2020,23397,1
12.01.2020,26778,1
12.01.2020,28625,1
12.01.2020,30331,1
12.01.2020,30594,1
12.01.2020,72867,1
12.01.2020,117066,1
12.01.2020,120716,1
12.01.2020,123987,6
12.01.2020,125456,1
12.01.2020,269070,1
12.01.2020,279914,1
12.01.2020,292405,1
12.01.2020,412605,2
12.01.2020,424301,1
12.01.2020,429609,7
12.01.2020,429611,6
12.01.2020,429614,3
12.01.2020,429616,8
12.01.2020,429631,4
12.01.2020,429633,4
12.01.2020,429635,10
12.01.2020,429638,10
12.01.2020,439591,1
12.01.2020,452454,1
12.01.2020,452455,2
12.01.2020,452457,1
12.01.2020,452594,1
12.01.2020,452597,1
12.01.2020,452601,2
12.01.2020,452612,1
12.01.2020,452616,1
12.01.2020,452617,4
12.01.2020,483375,1
12.01.2020,483380,1
12.01.2020,483388,1
12.01.2020,500224,2
12.01.2020,502238,6
12.01.2020,503643,1
12.01.2020,503645,1
12.01.2020,503647,1
12.01.2020,503648,2
12.01.2020,503663,1
12.01.2020,506486,1
12.01.2020,521321,1
12.01.2020,527950,1
12.01.2020,555122,1
12.01.2020,1185359,1
12.01.2020,1185714,2
12.01.2020,1185716,3
12.01.2020,1186333,1
12.01.2020,1186335,1
12.01.2020,1186336,1
12.02.2020,33629,1
12.02.2020,117054,2
12.02.2020,292402,1
12.02.2020,429635,2
12.02.2020,429638,2
12.02.2020,469913,3
12.02.2020,500223,1
12.02.2020,521307,1
12.02.2020,521308,1
12.02.2020,555127,1
12.02.2020,1356101,1
12.02.2020,13909,1
12.02.2020,22436,1
12.02.2020,23438,1
12.02.2020,30654,1
12.02.2020,31359,1
12.02.2020,53031,1
12.02.2020,118219,1
12.02.2020,118222,3
12.02.2020,123987,5
12.02.2020,158972,2
12.02.2020,158973,1
12.02.2020,251034,1
12.02.2020,396395,1
12.02.2020,412605,1
12.02.2020,413349,1
12.02.2020,429609,5
12.02.2020,429611,4
12.02.2020,429614,3
12.02.2020,429616,4
12.02.2020,429631,3
12.02.2020,429633,2
12.02.2020,429635,5
12.02.2020,429638,8
12.02.2020,441372,1
12.02.2020,452454,4
12.02.2020,452455,1
12.02.2020,452456,2
12.02.2020,452457,1
12.02.2020,452458,1
12.02.2020,452465,1
12.02.2020,452592,1
12.02.2020,452597,2
12.02.2020,452602,1
12.02.2020,452604,2
12.02.2020,452616,4
12.02.2020,452617,10
12.02.2020,452619,2
12.02.2020,478192,1
12.02.2020,483388,1
12.02.2020,500224,1
12.02.2020,500225,1
12.02.2020,502238,2
12.02.2020,503643,2
12.02.2020,503645,1
12.02.2020,503661,1
12.02.2020,503663,1
12.02.2020,503668,1
12.02.2020,503669,1
12.02.2020,503672,1
12.02.2020,506486,1
12.02.2020,1185534,1
12.02.2020,1185535,1
12.02.2020,1185714,1
12.02.2020,1185716,2
12.02.2020,1186335,1
12.02.2020,1186336,1
12.03.2020,22996,1
12.03.2020,33629,1
12.03.2020,117012,1
12.03.2020,117101,1
12.03.2020,117106,1
12.03.2020,123046,1
12.03.2020,125457,1
12.03.2020,282181,1
12.03.2020,291929,1
12.03.2020,291941,1
12.03.2020,429638,1
12.03.2020,434025,1
12.03.2020,452457,1
12.03.2020,555115,1
12.03.2020,28347,1
12.03.2020,30295,1
12.03.2020,30533,1
12.03.2020,117019,1
12.03.2020,117066,1
12.03.2020,120716,2
12.03.2020,123987,1
12.03.2020,158972,1
12.03.2020,413349,2
12.03.2020,429609,11
12.03.2020,429611,7
12.03.2020,429614,4
12.03.2020,429616,3
12.03.2020,429631,4
12.03.2020,429633,5
12.03.2020,429635,7
12.03.2020,429638,9
12.03.2020,452454,1
12.03.2020,452455,1
12.03.2020,452456,2
12.03.2020,452457,1
12.03.2020,452592,2
12.03.2020,452594,2
12.03.2020,452602,1
12.03.2020,452603,1
12.03.2020,452616,5
12.03.2020,452617,9
12.03.2020,452619,1
12.03.2020,485755,1
12.03.2020,500224,5
12.03.2020,500225,3
12.03.2020,502238,1
12.03.2020,503643,1
12.03.2020,503648,1
12.03.2020,503649,1
12.03.2020,503663,1
12.03.2020,527949,1
12.03.2020,555114,1
12.03.2020,1185535,1
12.03.2020,1185716,1
12.03.2020,1186333,1
12.04.2020,31360,1
12.04.2020,117106,1
12.04.2020,221744,1
12.04.2020,227151,1
12.04.2020,301887,1
12.04.2020,1356099,1
12.04.2020,16991,1
12.04.2020,22213,1
12.04.2020,30295,1
12.04.2020,30654,1
12.04.2020,117066,1
12.04.2020,118222,1
12.04.2020,123987,2
12.04.2020,292400,1
12.04.2020,412605,1
12.04.2020,413349,2
12.04.2020,429609,4
12.04.2020,429611,1
12.04.2020,429614,4
12.04.2020,429616,5
12.04.2020,429631,1
12.04.2020,429633,6
12.04.2020,429635,8
12.04.2020,429638,6
12.04.2020,441372,2
12.04.2020,452455,1
12.04.2020,452456,3
12.04.2020,452458,1
12.04.2020,452459,1
12.04.2020,452592,1
12.04.2020,452595,1
12.04.2020,452597,2
12.04.2020,452602,1
12.04.2020,452603,1
12.04.2020,452612,1
12.04.2020,452616,1
12.04.2020,452617,5
12.04.2020,452619,1
12.04.2020,485755,1
12.04.2020,502238,1
12.04.2020,503649,3
12.04.2020,503662,1
12.04.2020,503663,3
12.04.2020,503668,2
12.04.2020,506486,1
12.04.2020,510016,1
12.04.2020,1186333,2
12.04.2020,1186336,1
12.07.2020,22837,1
12.07.2020,28483,1
12.07.2020,53030,1
12.07.2020,117070,1
12.07.2020,158972,1
12.07.2020,291941,1
12.07.2020,305627,1
12.07.2020,429631,1
12.07.2020,429635,1
12.07.2020,429638,2
12.07.2020,452497,1
12.07.2020,503650,1
12.07.2020,1185534,1
12.07.2020,1185860,1
12.07.2020,1186334,1
12.07.2020,13909,1
12.07.2020,23397,1
12.07.2020,30187,3
12.07.2020,30654,1
12.07.2020,53030,1
12.07.2020,120719,1
12.07.2020,123987,3
12.07.2020,158972,1
12.07.2020,158973,2
12.07.2020,412605,2
12.07.2020,413351,1
12.07.2020,429609,7
12.07.2020,429614,4
12.07.2020,429616,6
12.07.2020,429631,4
12.07.2020,429633,9
12.07.2020,429635,5
12.07.2020,429638,8
12.07.2020,439591,1
12.07.2020,452452,1
12.07.2020,452454,2
12.07.2020,452455,1
12.07.2020,452456,2
12.07.2020,452465,1
12.07.2020,452592,2
12.07.2020,452594,1
12.07.2020,452595,1
12.07.2020,452597,2
12.07.2020,452601,2
12.07.2020,452613,1
12.07.2020,452616,3
12.07.2020,452617,4
12.07.2020,452619,1
12.07.2020,483380,1
12.07.2020,483388,1
12.07.2020,500225,1
12.07.2020,500227,1
12.07.2020,502238,1
12.07.2020,503645,2
12.07.2020,503650,1
12.07.2020,503663,1
12.07.2020,503664,1
12.07.2020,503669,2
12.07.2020,506485,3
12.07.2020,506486,2
12.07.2020,510016,1
12.07.2020,521321,1
12.07.2020,1185714,1
12.07.2020,1186334,1
12.08.2020,26211,1
12.08.2020,87819,1
12.08.2020,117053,1
12.08.2020,120716,2
12.08.2020,429631,1
12.08.2020,431163,1
12.08.2020,434025,1
12.08.2020,445506,2
12.08.2020,449275,1
12.08.2020,452472,1
12.08.2020,452497,1
12.08.2020,22433,1
12.08.2020,22837,2
12.08.2020,30187,1
12.08.2020,30657,1
12.08.2020,35308,1
12.08.2020,43621,1
12.08.2020,117066,1
12.08.2020,117137,1
12.08.2020,123987,2
12.08.2020,412605,4
12.08.2020,429609,8
12.08.2020,429611,5
12.08.2020,429614,7
12.08.2020,429616,1
12.08.2020,429631,4
12.08.2020,429633,2
12.08.2020,429635,9
12.08.2020,429638,9
12.08.2020,441372,1
12.08.2020,444182,1
12.08.2020,452454,2
12.08.2020,452455,1
12.08.2020,452456,2
12.08.2020,452588,1
12.08.2020,452594,2
12.08.2020,452597,1
12.08.2020,452601,1
12.08.2020,452604,1
12.08.2020,452617,5
12.08.2020,452619,2
12.08.2020,463301,1
12.08.2020,483375,1
12.08.2020,500224,2
12.08.2020,502238,1
12.08.2020,503648,1
12.08.2020,503649,1
12.08.2020,503663,3
12.08.2020,506485,2
12.08.2020,1185359,1
12.08.2020,1185534,3
12.08.2020,1185535,1
12.08.2020,1185716,1
12.08.2020,1186332,2
12.08.2020,1186333,1
12.08.2020,1186334,2
12.08.2020,1186335,2
12.09.2020,22822,1
12.09.2020,131437,1
12.09.2020,301874,1
12.09.2020,412605,2
12.09.2020,429614,1
12.09.2020,429635,1
12.09.2020,429638,2
12.09.2020,452594,1
12.09.2020,469913,1
12.09.2020,510016,1
12.09.2020,521308,1
12.09.2020,521317,1
12.09.2020,555109,1
12.09.2020,555110,1
12.09.2020,22837,1
12.09.2020,26778,1
12.09.2020,30295,1
12.09.2020,30654,1
12.09.2020,72867,1
12.09.2020,117136,1
12.09.2020,123987,1
12.09.2020,158973,1
12.09.2020,429609,3
12.09.2020,429611,1
12.09.2020,429614,2
12.09.2020,429616,2
12.09.2020,429631,4
12.09.2020,429633,5
12.09.2020,429635,11
12.09.2020,429638,20
12.09.2020,441372,1
12.09.2020,452454,1
12.09.2020,452456,3
12.09.2020,452592,1
12.09.2020,452594,2
12.09.2020,452601,1
12.09.2020,452606,1
12.09.2020,452616,3
12.09.2020,452617,4
12.09.2020,452619,1
12.09.2020,483375,2
12.09.2020,483380,2
12.09.2020,500224,1
12.09.2020,500225,2
12.09.2020,502238,1
12.09.2020,503645,1
12.09.2020,506485,1
12.09.2020,555125,1
12.09.2020,1186333,1
12.09.2020,1186334,1
12.09.2020,1186335,1
12.10.2020,117012,1
12.10.2020,227154,1
12.10.2020,441372,2
12.10.2020,452454,1
12.10.2020,452456,1
12.10.2020,452458,1
12.10.2020,503098,1
12.10.2020,1186334,1
12.10.2020,13909,1
12.10.2020,26778,1
12.10.2020,117066,1
12.10.2020,117070,1
12.10.2020,117110,1
12.10.2020,119257,1
12.10.2020,123987,3
12.10.2020,291942,1
12.10.2020,429609,9
12.10.2020,429611,4
12.10.2020,429614,15
12.10.2020,429616,3
12.10.2020,429631,4
12.10.2020,429633,4
12.10.2020,429635,3
12.10.2020,429638,2
12.10.2020,439591,1
12.10.2020,441372,1
12.10.2020,452454,1
12.10.2020,452456,1
12.10.2020,452457,1
12.10.2020,452458,1
12.10.2020,452466,1
12.10.2020,452592,2
12.10.2020,452594,1
12.10.2020,452595,1
12.10.2020,452601,2
12.10.2020,452616,3
12.10.2020,452617,6
12.10.2020,478192,1
12.10.2020,483378,1
12.10.2020,483383,1
12.10.2020,483395,1
12.10.2020,500224,2
12.10.2020,500225,2
12.10.2020,503649,1
12.10.2020,503661,1
12.10.2020,503662,1
12.10.2020,503673,1
12.10.2020,506485,1
12.10.2020,506486,1
12.10.2020,521317,1
12.10.2020,555125,1
12.10.2020,555127,1
12.10.2020,1185534,1
12.10.2020,1185537,1
12.10.2020,1185716,2
12.10.2020,1186332,1
12.10.2020,1186334,1
12.11.2020,22213,1
12.11.2020,30482,1
12.11.2020,429638,8
12.11.2020,444242,1
12.11.2020,452455,1
12.11.2020,452456,1
12.11.2020,521319,1
12.11.2020,521320,1
12.11.2020,1185468,1
12.11.2020,22837,3
12.11.2020,25349,1
12.11.2020,28187,1
12.11.2020,30649,1
12.11.2020,35308,1
12.11.2020,35309,1
12.11.2020,118222,1
12.11.2020,119257,1
12.11.2020,120716,1
12.11.2020,123987,3
12.11.2020,158972,1
12.11.2020,212433,1
12.11.2020,225297,1
12.11.2020,396395,1
12.11.2020,429609,5
12.11.2020,429611,2
12.11.2020,429614,2
12.11.2020,429616,2
12.11.2020,429631,8
12.11.2020,429633,3
12.11.2020,429635,2
12.11.2020,429638,5
12.11.2020,441372,1
12.11.2020,444182,1
12.11.2020,452453,1
12.11.2020,452594,1
12.11.2020,452601,3
12.11.2020,452602,1
12.11.2020,452604,1
12.11.2020,452617,6
12.11.2020,452619,1
12.11.2020,483376,1
12.11.2020,500224,4
12.11.2020,500225,2
12.11.2020,502238,1
12.11.2020,503663,3
12.11.2020,503664,1
12.11.2020,503672,2
12.11.2020,506485,1
12.11.2020,506486,2
12.11.2020,555114,1
12.11.2020,555127,1
12.11.2020,1185534,4
12.11.2020,1185535,2
12.11.2020,1185716,2
12.11.2020,1186332,2
12.11.2020,1186334,2
12.14.2020,33629,1
12.14.2020,291945,1
12.14.2020,301873,1
12.14.2020,452497,1
12.14.2020,520807,1
12.14.2020,1275881,1
12.14.2020,22213,4
12.14.2020,22781,1
12.14.2020,22837,1
12.14.2020,22970,1
12.14.2020,23929,1
12.14.2020,28187,1
12.14.2020,28645,1
12.14.2020,30187,1
12.14.2020,30295,1
12.14.2020,30482,1
12.14.2020,53030,1
12.14.2020,117019,1
12.14.2020,117106,1
12.14.2020,117137,1
12.14.2020,118219,1
12.14.2020,120716,1
12.14.2020,123987,4
12.14.2020,158973,3
12.14.2020,291946,1
12.14.2020,396395,1
12.14.2020,429609,2
12.14.2020,429611,1
12.14.2020,429614,3
12.14.2020,429616,1
12.14.2020,429631,6
12.14.2020,429633,6
12.14.2020,429635,5
12.14.2020,429638,15
12.14.2020,439591,1
12.14.2020,441372,1
12.14.2020,444182,1
